date,position_cost,position_mtm,position_cost_stock,position_cost_option,position_mtm_stock,position_mtm_option,n_open_lots,n_open_stock_lots,n_open_option_lots,n_tickers,realized_pnl,unrealized_pnl,total_pnl,daily_pnl,cum_pnl
2023-05-01,2026460.3505859375,2217209.0234116493,500001.0,1526459.3505859375,547065.5907944618,1670143.4326171875,2,1,1,1,0.0,190748.67282571163,190748.67282571163,-1176.1154852196632,190748.67282571163
2023-05-02,2026460.3505859375,2203481.53149176,500001.0,1526459.3505859375,543678.5224585568,1659803.0090332031,2,1,1,1,0.0,177021.18090582258,177021.18090582258,-13727.491919889057,177021.18090582258
2023-05-03,2026460.3505859375,2189230.803902163,500001.0,1526459.3505859375,540162.3529744286,1649068.4509277344,2,1,1,1,0.0,162770.45331622526,162770.45331622526,-14250.727589597314,162770.45331622526
2023-05-04,2026460.3505859375,2167527.9687565444,500001.0,1526459.3505859375,534807.4792545915,1632720.4895019531,2,1,1,1,0.0,141067.61817060725,141067.61817060725,-21702.83514561801,141067.61817060725
2023-05-05,2026460.3505859375,2269243.52445106,500001.0,1526459.3505859375,559904.382605357,1709339.1418457031,2,1,1,1,0.0,242783.17386512243,242783.17386512243,101715.55569451518,242783.17386512243
2023-05-08,2026460.3505859375,2268327.7101023383,500001.0,1526459.3505859375,559678.4181101508,1708649.2919921875,2,1,1,1,0.0,241867.3595164009,241867.3595164009,-915.8143487215275,241867.3595164009
2023-05-09,2026460.3505859375,2245710.276021865,500001.0,1526459.3505859375,554097.879781631,1691612.3962402344,2,1,1,1,0.0,219249.925435928,219249.925435928,-22617.434080472915,219249.925435928
2023-05-10,2026460.3505859375,2269112.6648913887,500001.0,1526459.3505859375,559872.0948230294,1709240.5700683594,2,1,1,1,0.0,242652.31430545135,242652.31430545135,23402.38886952336,242652.31430545135
2023-05-11,2026460.3505859375,2271596.5656974106,500001.0,1526459.3505859375,560484.9629142075,1711111.6027832031,2,1,1,1,0.0,245136.21511147314,245136.21511147314,2483.9008060217893,245136.21511147314
2023-05-12,2026460.3505859375,2259289.8925879467,500001.0,1526459.3505859375,557448.4619238841,1701841.4306640625,2,1,1,1,0.0,232829.54200200908,232829.54200200908,-12306.673109464056,232829.54200200908
2023-05-15,2026460.3505859375,2252744.2812076677,500001.0,1526459.3505859375,555833.4230533706,1696910.8581542969,2,1,1,1,0.0,226283.93062172967,226283.93062172967,-6545.611380279413,226283.93062172967
2023-05-16,2026460.3505859375,2252744.2812076677,500001.0,1526459.3505859375,555833.4230533706,1696910.8581542969,2,1,1,1,0.0,226283.93062172967,226283.93062172967,0.0,226283.93062172967
2023-05-17,2026460.3505859375,2260861.220148892,500001.0,1526459.3505859375,557836.1652172514,1703025.0549316406,2,1,1,1,0.0,234400.8695629544,234400.8695629544,8116.93894122474,234400.8695629544
2023-05-18,2026460.3505859375,2291757.8509218227,500001.0,1526459.3505859375,565459.4805604948,1726298.3703613281,2,1,1,1,0.0,265297.5003358854,265297.5003358854,30896.630772930977,265297.5003358854
2023-05-19,2026460.3505859375,2293198.5214920747,500001.0,1526459.3505859375,565814.9460526216,1727383.5754394531,2,1,1,1,0.0,266738.170906137,266738.170906137,1440.67057025159,266738.170906137
2023-05-22,2026460.3505859375,2280629.7241253126,500001.0,1526459.3505859375,562713.7695354687,1717915.9545898438,2,1,1,1,0.0,254169.37353937508,254169.37353937508,-12568.797366761893,254169.37353937508
2023-05-23,2026460.3505859375,2246066.9999918053,500001.0,1526459.3505859375,554185.8964761804,1691881.103515625,2,1,1,1,0.0,219606.6494058678,219606.6494058678,-34562.72413350729,219606.6494058678
2023-05-24,2026460.3505859375,2249732.8907834035,500001.0,1526459.3505859375,555090.404211138,1694642.4865722656,2,1,1,1,0.0,223272.54019746624,223272.54019746624,3665.8907915984455,223272.54019746624
2023-05-25,2026460.3505859375,2264789.032628811,500001.0,1526459.3505859375,558805.2984979514,1705983.7341308594,2,1,1,1,0.0,238328.6820428733,238328.6820428733,15056.141845407052,238328.6820428733
2023-05-26,2026460.3505859375,2296733.350155024,500001.0,1526459.3505859375,566687.1160241644,1730046.2341308594,2,1,1,1,0.0,270272.99956908607,270272.99956908607,31944.317526212777,270272.99956908607
2023-05-30,2026460.3505859375,2321215.4316763245,500001.0,1526459.3505859375,572727.730260309,1748487.7014160156,2,1,1,1,0.0,294755.08109038696,294755.08109038696,24482.08152130089,294755.08109038696
2023-05-31,2026460.3505859375,2320560.7287400123,500001.0,1526459.3505859375,572566.1913864965,1747994.5373535156,2,1,1,1,0.0,294100.3781540746,294100.3781540746,-654.7029363123584,294100.3781540746
2023-06-01,2026460.3505859375,2357742.0620497908,500001.0,1526459.3505859375,581740.1699599472,1776001.8920898435,2,1,1,1,0.0,331281.71146385325,331281.71146385325,37181.33330977865,331281.71146385325
2023-06-02,2026460.3505859375,2369001.4535439285,500001.0,1526459.3505859375,584518.2687294753,1784483.1848144531,2,1,1,1,0.0,342541.1029579908,342541.1029579908,11259.391494137526,342541.1029579908
2023-06-05,2026460.3505859375,2351065.185971885,500001.0,1526459.3505859375,580092.7433449316,1770972.4426269531,2,1,1,1,0.0,324604.8353859471,324604.8353859471,-17936.267572043696,324604.8353859471
2023-06-06,2026460.3505859375,2346220.7488673334,500001.0,1526459.3505859375,578897.4456446768,1767323.3032226565,2,1,1,1,0.0,319760.3982813953,319760.3982813953,-4844.437104551762,319760.3982813953
2023-06-07,2026460.3505859375,2328023.36988288,500001.0,1526459.3505859375,574407.4946387394,1753615.8752441406,2,1,1,1,0.0,301563.0192969425,301563.0192969425,-18197.378984452807,301563.0192969425
2023-06-08,2026460.3505859375,2364026.1568797054,500001.0,1526459.3505859375,583290.6832468929,1780735.4736328125,2,1,1,1,0.0,337565.80629376794,337565.80629376794,36002.78699682542,337565.80629376794
2023-06-09,2026460.3505859375,2369132.3131036,500001.0,1526459.3505859375,584550.556511803,1784581.7565917969,2,1,1,1,0.0,342671.9625176623,342671.9625176623,5106.156223894388,342671.9625176623
2023-06-12,2026460.3505859375,2406182.5842847293,500001.0,1526459.3505859375,593692.1973218388,1812490.3869628906,2,1,1,1,0.0,379722.23369879206,379722.23369879206,37050.271181129734,379722.23369879206
2023-06-13,2026460.3505859375,2399898.489454815,500001.0,1526459.3505859375,592141.6840348932,1807756.8054199219,2,1,1,1,0.0,373438.13886887743,373438.13886887743,-6284.094829914626,373438.13886887743
2023-06-14,2026460.3505859375,2408277.3500843598,500001.0,1526459.3505859375,594209.0517445164,1814068.2983398435,2,1,1,1,0.0,381816.9994984226,381816.9994984226,8378.860629545175,381816.9994984226
2023-06-15,3693654.0467529297,4102440.472251298,1250003.0,2443651.0467529297,1350865.3837503213,2751575.0885009766,5,3,2,2,0.0,408786.4254983682,408786.4254983682,26969.42599994561,408786.4254983682
2023-06-16,3693654.0467529297,4073042.865102536,1250003.0,2443651.0467529297,1337591.5864160128,2735451.2786865234,5,3,2,2,0.0,379388.81834960676,379388.81834960676,-29397.607148761454,379388.81834960676
2023-06-20,3693654.0467529297,4068638.066280207,1250003.0,2443651.0467529297,1331855.6108358714,2736782.455444336,5,3,2,2,0.0,374984.0195272778,374984.0195272778,-4404.798822328972,374984.0195272778
2023-06-21,3693654.0467529297,4041853.5628699404,1250003.0,2443651.0467529297,1320603.257694159,2721250.3051757812,5,3,2,2,0.0,348199.5161170106,348199.5161170106,-26784.503410267178,348199.5161170106
2023-06-22,3693654.0467529297,4109562.3561703125,1250003.0,2443651.0467529297,1343342.7211605469,2766219.6350097656,5,3,2,2,0.0,415908.30941738293,415908.30941738293,67708.79330037232,415908.30941738293
2023-06-23,3693654.0467529297,4096628.518205349,1250003.0,2443651.0467529297,1335142.3884446064,2761486.129760742,5,3,2,2,0.0,402974.4714524192,402974.4714524192,-12933.83796496375,402974.4714524192
2023-06-26,3693654.0467529297,4060100.1604544637,1250003.0,2443651.0467529297,1319471.345757198,2740628.8146972656,5,3,2,2,0.0,366446.113701534,366446.113701534,-36528.35775088519,366446.113701534
2023-06-27,3693654.0467529297,4122708.4750967897,1250003.0,2443651.0467529297,1340808.6032706175,2781899.871826172,5,3,2,2,0.0,429054.4283438598,429054.4283438598,62608.3146423258,429054.4283438598
2023-06-28,3693654.0467529297,4147593.789200813,1250003.0,2443651.0467529297,1348090.6153726878,2799503.173828125,5,3,2,2,0.0,453939.74244788307,453939.74244788307,24885.314104023273,453939.74244788307
2023-06-29,3693654.0467529297,4153029.0199975474,1250003.0,2443651.0467529297,1348496.6255883682,2804532.3944091797,5,3,2,2,0.0,459374.97324461804,459374.97324461804,5435.230796734977,459374.97324461804
2023-06-30,3693654.0467529297,4245742.079240014,1250003.0,2443651.0467529297,1376417.8147136471,2869324.264526367,5,3,2,2,0.0,552088.0324870847,552088.0324870847,92713.0592424667,552088.0324870847
2023-07-03,3693654.0467529297,4212835.354642855,1250003.0,2443651.0467529297,1365847.8973674648,2846987.4572753906,5,3,2,2,0.0,519181.3078899259,519181.3078899259,-32906.72459715884,519181.3078899259
2023-07-05,3693654.0467529297,4191180.8254043534,1250003.0,2443651.0467529297,1360908.8374893148,2830271.987915039,5,3,2,2,0.0,497526.7786514241,497526.7786514241,-21654.529238501796,497526.7786514241
2023-07-06,3693654.0467529297,4204958.011752648,1250003.0,2443651.0467529297,1367585.8804049925,2837372.1313476562,5,3,2,2,0.0,511303.96499971935,511303.96499971935,13777.186348295247,511303.96499971935
2023-07-07,3693654.0467529297,4177255.7382420544,1250003.0,2443651.0467529297,1356599.5340184218,2820656.204223633,5,3,2,2,0.0,483601.69148912467,483601.69148912467,-27702.273510594678,483601.69148912467
2023-07-10,3693654.0467529297,4129424.4338722127,1250003.0,2443651.0467529297,1339388.7283058064,2790035.7055664062,5,3,2,2,0.0,435770.38711928314,435770.38711928314,-47831.30436984153,435770.38711928314
2023-07-11,3693654.0467529297,4120079.8626838317,1250003.0,2443651.0467529297,1337883.8177619565,2782196.044921875,5,3,2,2,0.0,426425.81593090214,426425.81593090214,-9344.571188381,426425.81593090214
2023-07-12,3693654.0467529297,4159604.1915989113,1250003.0,2443651.0467529297,1352408.5281467629,2807195.6634521484,5,3,2,2,0.0,465950.1448459819,465950.1448459819,39524.328915079765,465950.1448459819
2023-07-13,3693654.0467529297,4182358.6088846195,1250003.0,2443651.0467529297,1363773.0986307133,2818585.5102539062,5,3,2,2,0.0,488704.5621316896,488704.5621316896,22754.41728570772,488704.5621316896
2023-07-14,3693654.0467529297,4188969.6686570193,1250003.0,2443651.0467529297,1368165.1490036985,2820804.5196533203,5,3,2,2,0.0,495315.621904089,495315.621904089,6611.059772399371,495315.621904089
2023-07-17,3693654.0467529297,4253584.95449742,1250003.0,2443651.0467529297,1383964.287993514,2869620.6665039062,5,3,2,2,0.0,559930.9077444907,559930.9077444907,64615.28584040166,559930.9077444907
2023-07-18,3693654.0467529297,4268312.9507740205,1250003.0,2443651.0467529297,1402539.101286716,2865773.8494873047,5,3,2,2,0.0,574658.904021091,574658.904021091,14727.996276600286,574658.904021091
2023-07-19,3693654.0467529297,4288511.5469105495,1250003.0,2443651.0467529297,1402471.584141995,2886039.9627685547,5,3,2,2,0.0,594857.5001576198,594857.5001576198,20198.596136528882,594857.5001576198
2023-07-20,3693654.0467529297,4238565.850818295,1250003.0,2443651.0467529297,1381667.5811649743,2856898.2696533203,5,3,2,2,0.0,544911.8040653648,544911.8040653648,-49945.696092255064,544911.8040653648
2023-07-21,3693654.0467529297,4211066.95120639,1250003.0,2443651.0467529297,1371771.5257913505,2839295.425415039,5,3,2,2,0.0,517412.9044534597,517412.9044534597,-27498.899611905043,517412.9044534597
2023-07-24,3693654.0467529297,4228678.760627168,1250003.0,2443651.0467529297,1377401.371100801,2851277.389526367,5,3,2,2,0.0,535024.7138742385,535024.7138742385,17611.809420778824,535024.7138742385
2023-07-25,3693654.0467529297,4253959.20249345,1250003.0,2443651.0467529297,1389812.4739778244,2864146.728515625,5,3,2,2,0.0,560305.1557405199,560305.1557405199,25280.441866281326,560305.1557405199
2023-07-26,3693654.0467529297,4252027.847154449,1250003.0,2443651.0467529297,1374863.4642198787,2877164.3829345703,5,3,2,2,0.0,558373.8004015192,558373.8004015192,-1931.3553390007,558373.8004015192
2023-07-27,3693654.0467529297,4217112.156684293,1250003.0,2443651.0467529297,1358882.0236276523,2858230.1330566406,5,3,2,2,0.0,523458.10993136343,523458.10993136343,-34915.690470155736,523458.10993136343
2023-07-28,3693654.0467529297,4278647.957640853,1250003.0,2443651.0467529297,1381809.1209709307,2896838.836669922,5,3,2,2,0.0,584993.9108879231,584993.9108879231,61535.80095655966,584993.9108879231
2023-07-31,3693654.0467529297,4287136.595475655,1250003.0,2443651.0467529297,1381126.2347578818,2906010.3607177734,5,3,2,2,0.0,593482.5487227252,593482.5487227252,8488.637834802154,593482.5487227252
2023-08-01,3693654.0467529297,4271471.045237044,1250003.0,2443651.0467529297,1377886.9082741528,2893584.1369628906,5,3,2,2,0.0,577816.9984841141,577816.9984841141,-15665.550238611177,577816.9984841141
2023-08-02,3693654.0467529297,4200091.623020597,1250003.0,2443651.0467529297,1351329.1871075104,2848762.435913086,5,3,2,2,0.0,506437.57626766677,506437.57626766677,-71379.4222164473,506437.57626766677
2023-08-03,3693654.0467529297,4171577.7828358733,1250003.0,2443651.0467529297,1343672.8908681,2827904.8919677734,5,3,2,2,0.0,477923.736082944,477923.736082944,-28513.840184722794,477923.736082944
2023-08-04,3693654.0467529297,3995398.4726966103,1250003.0,2443651.0467529297,1303289.6317542272,2692108.840942383,5,3,2,2,0.0,301744.4259436804,301744.4259436804,-176179.31013926357,301744.4259436804
2023-08-07,3693654.0467529297,3937933.2200897,1250003.0,2443651.0467529297,1292273.2011688014,2645660.0189208984,5,3,2,2,0.0,244279.17333677004,244279.17333677004,-57465.25260691036,244279.17333677004
2023-08-08,3693654.0467529297,3950500.5834609447,1250003.0,2443651.0467529297,1290787.2198134833,2659713.363647461,5,3,2,2,0.0,256846.5367080144,256846.5367080144,12567.36337124437,256846.5367080144
2023-08-09,3693654.0467529297,3913832.6488925186,1250003.0,2443651.0467529297,1277935.5846835342,2635897.0642089844,5,3,2,2,0.0,220178.60213958885,220178.60213958885,-36667.93456842555,220178.60213958885
2023-08-10,3693654.0467529297,3910577.2012052317,1250003.0,2443651.0467529297,1277934.6078214422,2632642.593383789,5,3,2,2,0.0,216923.1544523018,216923.1544523018,-3255.447687287058,216923.1544523018
2023-08-11,3693654.0467529297,3908982.4912139094,1250003.0,2443651.0467529297,1275451.6074248466,2633530.8837890625,5,3,2,2,0.0,215328.44446097937,215328.44446097937,-1594.7099913224229,215328.44446097937
2023-08-14,3693654.0467529297,3945721.6992876255,1250003.0,2443651.0467529297,1287453.266670438,2658268.4326171875,5,3,2,2,0.0,252067.65253469575,252067.65253469575,36739.20807371638,252067.65253469575
2023-08-15,3693654.0467529297,3903609.886016356,1250003.0,2443651.0467529297,1275115.089263426,2628494.7967529297,5,3,2,2,0.0,209955.83926342617,209955.83926342617,-42111.81327126958,209955.83926342617
2023-08-16,3693654.0467529297,3885421.6405947967,1250003.0,2443651.0467529297,1269961.6643985077,2615459.976196289,5,3,2,2,0.0,191767.59384186714,191767.59384186714,-18188.245421559026,191767.59384186714
2023-08-17,3693654.0467529297,3830514.2829752625,1250003.0,2443651.0467529297,1253123.078141278,2577391.2048339844,5,3,2,2,0.0,136860.23622233266,136860.23622233266,-54907.35761953448,136860.23622233266
2023-08-18,3693654.0467529297,3839441.859122137,1250003.0,2443651.0467529297,1254791.8957432306,2584649.9633789062,5,3,2,2,0.0,145787.81236920736,145787.81236920736,8927.576146874693,145787.81236920736
2023-08-21,3693654.0467529297,3873394.994965013,1250003.0,2443651.0467529297,1268748.3122257553,2604646.682739258,5,3,2,2,0.0,179740.94821208337,179740.94821208337,33953.135842876014,179740.94821208337
2023-08-22,3693654.0467529297,3901185.827806817,1250003.0,2443651.0467529297,1275949.8506339653,2625235.9771728516,5,3,2,2,0.0,207531.78105388698,207531.78105388698,27790.83284180361,207531.78105388698
2023-08-23,3693654.0467529297,3983160.1097159907,1250003.0,2443651.0467529297,1300302.901464038,2682857.208251953,5,3,2,2,0.0,289506.06296306127,289506.06296306127,81974.28190917429,289506.06296306127
2023-08-24,3693654.0467529297,3881118.077962568,1250003.0,2443651.0467529297,1268472.432820966,2612645.6451416016,5,3,2,2,0.0,187464.03120963793,187464.03120963793,-102042.03175342333,187464.03120963793
2023-08-25,3693654.0467529297,3928697.1373391137,1250003.0,2443651.0467529297,1283019.494516848,2645677.6428222656,5,3,2,2,0.0,235043.09058618383,235043.09058618383,47579.05937654589,235043.09058618383
2023-08-28,3693654.0467529297,3960374.4800788006,1250003.0,2443651.0467529297,1291292.9828864175,2669081.497192383,5,3,2,2,0.0,266720.43332587054,266720.43332587054,31677.34273968672,266720.43332587054
2023-08-29,3693654.0467529297,4043368.7541589066,1250003.0,2443651.0467529297,1316073.908577852,2727294.8455810547,5,3,2,2,0.0,349714.7074059767,349714.7074059767,82994.27408010617,349714.7074059767
2023-08-30,3693654.0467529297,4112373.243033156,1250003.0,2443651.0467529297,1332789.8842685074,2779583.3587646484,5,3,2,2,0.0,418719.19628022594,418719.19628022594,69004.48887424922,418719.19628022594
2023-08-31,3693654.0467529297,4115156.918103168,1250003.0,2443651.0467529297,1332314.9686402776,2782841.9494628906,5,3,2,2,0.0,421502.87135023886,421502.87135023886,2783.6750700129196,421502.87135023886
2023-09-01,3693654.0467529297,4147288.173399749,1250003.0,2443651.0467529297,1340893.5963733818,2806394.577026367,5,3,2,2,0.0,453634.1266468195,453634.1266468195,32131.255296580668,453634.1266468195
2023-09-05,3693654.0467529297,4158980.292262756,1250003.0,2443651.0467529297,1349031.4092061156,2809948.8830566406,5,3,2,2,0.0,465326.24550982646,465326.24550982646,11692.118863006937,465326.24550982646
2023-09-06,3693654.0467529297,4026337.4226618125,1250003.0,2443651.0467529297,1316965.6270075154,2709371.795654297,5,3,2,2,0.0,332683.3759088828,332683.3759088828,-132642.86960094364,332683.3759088828
2023-09-07,3693654.0467529297,3918309.01698059,1250003.0,2443651.0467529297,1288185.0393194575,2630123.977661133,5,3,2,2,0.0,224654.97022766058,224654.97022766058,-108028.40568122224,224654.97022766058
2023-09-08,3693654.0467529297,3936608.627229716,1250003.0,2443651.0467529297,1297300.7659015907,2639307.861328125,5,3,2,2,0.0,242954.58047678607,242954.58047678607,18299.610249125486,242954.58047678607
2023-09-11,3693654.0467529297,3964775.8246533256,1250003.0,2443651.0467529297,1307988.4863964894,2656787.338256836,5,3,2,2,0.0,271121.77790039545,271121.77790039545,28167.19742360938,271121.77790039545
2023-09-12,3693654.0467529297,3896551.8349119266,1250003.0,2443651.0467529297,1285091.1110349735,2611460.723876953,5,3,2,2,0.0,202897.78815899685,202897.78815899685,-68223.9897413986,202897.78815899685
2023-09-13,3693654.0467529297,3862195.650288096,1250003.0,2443651.0467529297,1281693.0257763776,2580502.6245117188,5,3,2,2,0.0,168541.60353516656,168541.60353516656,-34356.18462383028,168541.60353516656
2023-09-14,3693654.0467529297,3895666.830549091,1250003.0,2443651.0467529297,1292501.2421701849,2603165.5883789062,5,3,2,2,0.0,202012.78379616115,202012.78379616115,33471.18026099459,202012.78379616115
2023-09-15,3693654.0467529297,3869303.2180655473,1250003.0,2443651.0467529297,1276951.1520255078,2592352.066040039,5,3,2,2,0.0,175649.17131261705,175649.17131261705,-26363.6124835441,175649.17131261705
2023-09-18,3693654.0467529297,3925036.592950582,1250003.0,2443651.0467529297,1288839.4646546834,2636197.1282958984,5,3,2,2,0.0,231382.54619765203,231382.54619765203,55733.37488503498,231382.54619765203
2023-09-19,3693654.0467529297,3945778.7859306396,1250003.0,2443651.0467529297,1293287.7886161862,2652490.997314453,5,3,2,2,0.0,252124.73917770974,252124.73917770974,20742.192980057705,252124.73917770974
2023-09-20,3693654.0467529297,3865009.5455264156,1250003.0,2443651.0467529297,1265547.265252978,2599462.2802734375,5,3,2,2,0.0,171355.49877348606,171355.49877348606,-80769.24040422367,171355.49877348606
2023-09-21,3693654.0467529297,3832971.1551694474,1250003.0,2443651.0467529297,1256616.7850522597,2576354.3701171875,5,3,2,2,0.0,139317.1084165174,139317.1084165174,-32038.39035696865,139317.1084165174
2023-09-22,3693654.0467529297,3846021.6956773186,1250003.0,2443651.0467529297,1256928.6780991934,2589093.017578125,5,3,2,2,0.0,152367.64892438852,152367.64892438852,13050.540507871105,152367.64892438852
2023-09-25,3693654.0467529297,3871801.9878264028,1250003.0,2443651.0467529297,1263600.5412931996,2608201.446533203,5,3,2,2,0.0,178147.94107347296,178147.94107347296,25780.292149084446,178147.94107347296
2023-09-26,3693654.0467529297,3784129.920498367,1250003.0,2443651.0467529297,1236956.1534085227,2547173.7670898438,5,3,2,2,0.0,90475.87374543691,90475.87374543691,-87672.06732803605,90475.87374543691
2023-09-27,3693654.0467529297,3755393.863336419,1250003.0,2443651.0467529297,1230883.517877435,2524510.3454589844,5,3,2,2,0.0,61739.816583489854,61739.816583489854,-28736.057161947057,61739.816583489854
2023-09-28,3693654.0467529297,3761660.080765824,1250003.0,2443651.0467529297,1233298.1117716832,2528361.9689941406,5,3,2,2,0.0,68006.03401289409,68006.03401289409,6266.217429404234,68006.03401289409
2023-09-29,3693654.0467529297,3774781.635637738,1250003.0,2443651.0467529297,1238717.1062187925,2536064.5294189453,5,3,2,2,0.0,81127.58888480804,81127.58888480804,13121.554871913948,81127.58888480804
2023-10-02,3693654.0467529297,3832748.2055709725,1250003.0,2443651.0467529297,1259059.8510787855,2573688.3544921875,5,3,2,2,0.0,139094.1588180432,139094.1588180432,57966.56993323515,139094.1588180432
